id_struk,waktu_transaksi,kode_outlet,kode_menu,jumlah_item,harga_satuan,hpp_satuan,total_bruto,nominal_diskon,total_netto,margin_profit,metode_bayar,tipe_pesanan
FNB-20259784,2025-09-04 14:21:00,OUT-05,MNU-06,2,45000,24000,90000,9000,81000,33000,Kartu Debit BSI / Mandiri,Dine In
FNB-20259785,2025-12-13 17:03:00,OUT-04,MNU-10,1,55000,28000,55000,0,55000,27000,Kartu Kredit,Catering & Parcel
FNB-20259786,2025-11-02 11:42:00,OUT-04,MNU-04,3,82000,45000,246000,0,246000,111000,Tunai / Cash,Dine In
FNB-20259787,2025-12-22 19:58:00,OUT-02,MNU-04,1,82000,45000,82000,0,82000,37000,QRIS / E-Wallet,Dine In
FNB-20259788,2025-12-04 13:16:00,OUT-01,MNU-06,1,45000,24000,45000,2250,42750,18750,QRIS / E-Wallet,Online Delivery Instant
FNB-20259789,2025-10-20 13:06:00,OUT-02,MNU-09,3,22000,10000,66000,0,66000,36000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20259790,2025-10-14 11:39:00,OUT-05,MNU-07,1,24000,9000,24000,1200,22800,13800,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20259791,2025-07-05 07:39:00,OUT-05,MNU-03,1,68000,36000,68000,6800,61200,25200,Kartu Debit BSI / Mandiri,Dine In
FNB-20259792,2025-10-25 13:46:00,OUT-02,MNU-06,1,45000,24000,45000,0,45000,21000,Kartu Kredit,Online Delivery Instant
FNB-20259793,2025-02-22 10:01:00,OUT-04,MNU-08,3,28000,12000,84000,0,84000,48000,Tunai / Cash,Takeaway
FNB-20259794,2025-02-12 10:48:00,OUT-03,MNU-10,1,55000,28000,55000,2750,52250,24250,Kartu Debit BSI / Mandiri,Dine In
FNB-20259795,2025-06-10 18:51:00,OUT-01,MNU-09,1,22000,10000,22000,3300,18700,8700,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20259796,2025-09-15 12:00:00,OUT-01,MNU-07,1,24000,9000,24000,1200,22800,13800,Tunai / Cash,Dine In
FNB-20259797,2025-09-23 21:36:00,OUT-03,MNU-05,3,90000,52000,270000,0,270000,114000,Kartu Kredit,Dine In
FNB-20259798,2025-05-05 13:36:00,OUT-02,MNU-10,1,55000,28000,55000,0,55000,27000,QRIS / E-Wallet,Takeaway
FNB-20259799,2025-03-26 10:36:00,OUT-03,MNU-06,1,45000,24000,45000,0,45000,21000,Kartu Debit BSI / Mandiri,Dine In
FNB-20259800,2025-11-17 15:54:00,OUT-05,MNU-06,2,45000,24000,90000,0,90000,42000,Tunai / Cash,Online Delivery Instant
FNB-20259801,2025-08-17 09:39:00,OUT-05,MNU-09,3,22000,10000,66000,0,66000,36000,Tunai / Cash,Online Delivery Instant
FNB-20259802,2025-01-22 16:21:00,OUT-04,MNU-07,1,24000,9000,24000,0,24000,15000,Kartu Kredit,Dine In
FNB-20259803,2025-11-17 21:45:00,OUT-05,MNU-01,1,75000,42000,75000,0,75000,33000,QRIS / E-Wallet,Dine In
FNB-20259804,2025-10-03 20:09:00,OUT-03,MNU-08,2,28000,12000,56000,2800,53200,29200,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20259805,2025-03-08 08:57:00,OUT-05,MNU-02,2,85000,48000,170000,25500,144500,48500,Tunai / Cash,Online Delivery Instant
FNB-20259806,2025-10-26 07:16:00,OUT-01,MNU-04,1,82000,45000,82000,0,82000,37000,Kartu Debit BSI / Mandiri,Dine In
FNB-20259807,2025-04-02 07:00:00,OUT-01,MNU-08,2,28000,12000,56000,0,56000,32000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259808,2025-05-23 11:43:00,OUT-05,MNU-07,3,24000,9000,72000,0,72000,45000,Kartu Kredit,Catering & Parcel
FNB-20259809,2025-09-02 12:37:00,OUT-04,MNU-01,1,75000,42000,75000,0,75000,33000,QRIS / E-Wallet,Dine In
FNB-20259810,2025-06-05 21:43:00,OUT-04,MNU-02,1,85000,48000,85000,12750,72250,24250,Tunai / Cash,Online Delivery Instant
FNB-20259811,2025-08-17 19:12:00,OUT-04,MNU-04,2,82000,45000,164000,0,164000,74000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20259812,2025-01-16 12:22:00,OUT-01,MNU-05,2,90000,52000,180000,27000,153000,49000,QRIS / E-Wallet,Takeaway
FNB-20259813,2025-05-08 20:52:00,OUT-02,MNU-10,1,55000,28000,55000,8250,46750,18750,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259814,2025-12-05 07:44:00,OUT-05,MNU-09,5,22000,10000,110000,0,110000,60000,Kartu Kredit,Online Delivery Instant
FNB-20259815,2025-10-27 18:18:00,OUT-05,MNU-01,4,75000,42000,300000,45000,255000,87000,QRIS / E-Wallet,Online Delivery Instant
FNB-20259816,2025-06-06 09:59:00,OUT-01,MNU-05,3,90000,52000,270000,40500,229500,73500,QRIS / E-Wallet,Dine In
FNB-20259817,2025-06-29 13:26:00,OUT-04,MNU-02,1,85000,48000,85000,0,85000,37000,Tunai / Cash,Catering & Parcel
FNB-20259818,2025-06-30 13:15:00,OUT-03,MNU-02,5,85000,48000,425000,0,425000,185000,Tunai / Cash,Takeaway
FNB-20259819,2025-03-12 20:02:00,OUT-01,MNU-05,1,90000,52000,90000,0,90000,38000,Tunai / Cash,Dine In
FNB-20259820,2025-07-29 12:53:00,OUT-02,MNU-01,2,75000,42000,150000,15000,135000,51000,Kartu Kredit,Online Delivery Instant
FNB-20259821,2025-11-12 10:18:00,OUT-01,MNU-05,4,90000,52000,360000,54000,306000,98000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259822,2025-03-22 11:45:00,OUT-03,MNU-10,3,55000,28000,165000,16500,148500,64500,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259823,2025-04-27 12:51:00,OUT-02,MNU-09,2,22000,10000,44000,0,44000,24000,Kartu Kredit,Online Delivery Instant
FNB-20259824,2025-08-03 10:06:00,OUT-01,MNU-01,1,75000,42000,75000,11250,63750,21750,Tunai / Cash,Takeaway
FNB-20259825,2025-09-07 13:29:00,OUT-03,MNU-09,3,22000,10000,66000,0,66000,36000,Kartu Kredit,Catering & Parcel
FNB-20259826,2025-09-29 18:02:00,OUT-02,MNU-10,2,55000,28000,110000,0,110000,54000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259827,2025-01-30 12:08:00,OUT-01,MNU-07,1,24000,9000,24000,1200,22800,13800,Tunai / Cash,Catering & Parcel
FNB-20259828,2025-12-31 08:11:00,OUT-05,MNU-01,4,75000,42000,300000,0,300000,132000,Kartu Kredit,Takeaway
FNB-20259829,2025-07-03 15:36:00,OUT-01,MNU-02,5,85000,48000,425000,0,425000,185000,QRIS / E-Wallet,Online Delivery Instant
FNB-20259830,2025-09-01 19:59:00,OUT-01,MNU-04,1,82000,45000,82000,0,82000,37000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20259831,2025-07-08 13:34:00,OUT-03,MNU-05,1,90000,52000,90000,0,90000,38000,Tunai / Cash,Catering & Parcel
FNB-20259832,2025-05-30 15:57:00,OUT-04,MNU-04,1,82000,45000,82000,8200,73800,28800,Tunai / Cash,Dine In
FNB-20259833,2025-09-26 07:39:00,OUT-04,MNU-09,1,22000,10000,22000,0,22000,12000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20259834,2025-08-05 17:29:00,OUT-04,MNU-02,2,85000,48000,170000,0,170000,74000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20259835,2025-07-20 14:48:00,OUT-02,MNU-04,1,82000,45000,82000,12300,69700,24700,Tunai / Cash,Takeaway
FNB-20259836,2025-01-08 08:11:00,OUT-01,MNU-10,1,55000,28000,55000,5500,49500,21500,QRIS / E-Wallet,Online Delivery Instant
FNB-20259837,2025-10-05 17:48:00,OUT-04,MNU-09,2,22000,10000,44000,2200,41800,21800,Tunai / Cash,Catering & Parcel
FNB-20259838,2025-12-30 21:22:00,OUT-02,MNU-10,1,55000,28000,55000,0,55000,27000,Tunai / Cash,Online Delivery Instant
FNB-20259839,2025-06-23 07:56:00,OUT-02,MNU-02,1,85000,48000,85000,0,85000,37000,QRIS / E-Wallet,Catering & Parcel
FNB-20259840,2025-09-17 17:09:00,OUT-01,MNU-08,3,28000,12000,84000,0,84000,48000,QRIS / E-Wallet,Online Delivery Instant
FNB-20259841,2025-01-31 10:02:00,OUT-04,MNU-01,2,75000,42000,150000,0,150000,66000,Kartu Debit BSI / Mandiri,Dine In
FNB-20259842,2025-01-18 20:19:00,OUT-03,MNU-03,1,68000,36000,68000,6800,61200,25200,QRIS / E-Wallet,Dine In
FNB-20259843,2025-05-25 09:14:00,OUT-01,MNU-06,5,45000,24000,225000,0,225000,105000,Kartu Kredit,Online Delivery Instant
FNB-20259844,2025-06-28 12:32:00,OUT-01,MNU-06,2,45000,24000,90000,0,90000,42000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259845,2025-10-25 08:06:00,OUT-05,MNU-02,1,85000,48000,85000,4250,80750,32750,Kartu Debit BSI / Mandiri,Takeaway
FNB-20259846,2025-06-19 07:31:00,OUT-03,MNU-01,1,75000,42000,75000,3750,71250,29250,QRIS / E-Wallet,Takeaway
FNB-20259847,2025-10-13 13:15:00,OUT-05,MNU-01,1,75000,42000,75000,0,75000,33000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20259848,2025-11-01 11:52:00,OUT-03,MNU-09,1,22000,10000,22000,0,22000,12000,Tunai / Cash,Online Delivery Instant
FNB-20259849,2025-12-30 19:44:00,OUT-02,MNU-06,1,45000,24000,45000,4500,40500,16500,Kartu Kredit,Takeaway
FNB-20259850,2025-01-07 09:12:00,OUT-05,MNU-02,3,85000,48000,255000,0,255000,111000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259851,2025-01-02 11:39:00,OUT-01,MNU-08,1,28000,12000,28000,1400,26600,14600,QRIS / E-Wallet,Dine In
FNB-20259852,2025-07-15 10:29:00,OUT-04,MNU-01,1,75000,42000,75000,0,75000,33000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20259853,2025-09-21 14:23:00,OUT-04,MNU-07,1,24000,9000,24000,0,24000,15000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20259854,2025-10-31 07:08:00,OUT-04,MNU-10,1,55000,28000,55000,5500,49500,21500,Tunai / Cash,Catering & Parcel
FNB-20259855,2025-04-03 09:30:00,OUT-05,MNU-03,1,68000,36000,68000,0,68000,32000,Kartu Kredit,Dine In
FNB-20259856,2025-03-23 07:12:00,OUT-02,MNU-04,1,82000,45000,82000,0,82000,37000,Kartu Kredit,Online Delivery Instant
FNB-20259857,2025-06-04 12:27:00,OUT-04,MNU-03,3,68000,36000,204000,0,204000,96000,Kartu Kredit,Takeaway
FNB-20259858,2025-12-19 15:31:00,OUT-04,MNU-03,3,68000,36000,204000,0,204000,96000,QRIS / E-Wallet,Catering & Parcel
FNB-20259859,2025-08-18 20:06:00,OUT-03,MNU-09,3,22000,10000,66000,3300,62700,32700,Kartu Kredit,Catering & Parcel
FNB-20259860,2025-10-12 12:31:00,OUT-02,MNU-08,1,28000,12000,28000,0,28000,16000,Tunai / Cash,Dine In
FNB-20259861,2025-06-02 20:03:00,OUT-02,MNU-03,8,68000,36000,544000,0,544000,256000,Kartu Kredit,Takeaway
FNB-20259862,2025-05-09 08:59:00,OUT-05,MNU-05,4,90000,52000,360000,36000,324000,116000,Kartu Kredit,Online Delivery Instant
FNB-20259863,2025-04-05 10:23:00,OUT-04,MNU-02,1,85000,48000,85000,0,85000,37000,Kartu Debit BSI / Mandiri,Dine In
FNB-20259864,2025-03-22 19:23:00,OUT-01,MNU-07,4,24000,9000,96000,0,96000,60000,Kartu Kredit,Dine In
FNB-20259865,2025-09-27 14:48:00,OUT-01,MNU-06,2,45000,24000,90000,4500,85500,37500,Tunai / Cash,Dine In
FNB-20259866,2025-10-18 13:20:00,OUT-01,MNU-10,2,55000,28000,110000,16500,93500,37500,Kartu Debit BSI / Mandiri,Dine In
FNB-20259867,2025-12-23 07:28:00,OUT-02,MNU-08,1,28000,12000,28000,0,28000,16000,Tunai / Cash,Takeaway
FNB-20259868,2025-09-06 20:08:00,OUT-02,MNU-06,1,45000,24000,45000,2250,42750,18750,QRIS / E-Wallet,Catering & Parcel
FNB-20259869,2025-07-09 20:54:00,OUT-01,MNU-06,2,45000,24000,90000,0,90000,42000,Tunai / Cash,Takeaway
FNB-20259870,2025-07-01 18:12:00,OUT-02,MNU-01,1,75000,42000,75000,0,75000,33000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259871,2025-08-17 20:44:00,OUT-05,MNU-01,2,75000,42000,150000,15000,135000,51000,QRIS / E-Wallet,Takeaway
FNB-20259872,2025-06-02 20:42:00,OUT-01,MNU-06,4,45000,24000,180000,0,180000,84000,Kartu Kredit,Online Delivery Instant
FNB-20259873,2025-06-12 16:52:00,OUT-05,MNU-02,1,85000,48000,85000,0,85000,37000,Tunai / Cash,Catering & Parcel
FNB-20259874,2025-04-13 15:40:00,OUT-02,MNU-06,2,45000,24000,90000,0,90000,42000,Tunai / Cash,Takeaway
FNB-20259875,2025-02-09 10:35:00,OUT-03,MNU-03,5,68000,36000,340000,0,340000,160000,QRIS / E-Wallet,Online Delivery Instant
FNB-20259876,2025-12-31 17:30:00,OUT-05,MNU-09,2,22000,10000,44000,0,44000,24000,QRIS / E-Wallet,Catering & Parcel
FNB-20259877,2025-01-18 16:27:00,OUT-03,MNU-06,1,45000,24000,45000,0,45000,21000,Tunai / Cash,Dine In
FNB-20259878,2025-11-10 09:35:00,OUT-02,MNU-08,2,28000,12000,56000,0,56000,32000,Tunai / Cash,Catering & Parcel
FNB-20259879,2025-08-03 13:10:00,OUT-04,MNU-02,1,85000,48000,85000,0,85000,37000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259880,2025-12-21 13:39:00,OUT-02,MNU-09,3,22000,10000,66000,3300,62700,32700,Kartu Kredit,Dine In
FNB-20259881,2025-11-22 14:16:00,OUT-03,MNU-06,4,45000,24000,180000,36000,144000,48000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259882,2025-02-18 12:08:00,OUT-01,MNU-09,2,22000,10000,44000,0,44000,24000,Tunai / Cash,Online Delivery Instant
FNB-20259883,2025-10-25 16:33:00,OUT-02,MNU-08,1,28000,12000,28000,0,28000,16000,Tunai / Cash,Online Delivery Instant
FNB-20259884,2025-06-22 12:13:00,OUT-01,MNU-01,2,75000,42000,150000,0,150000,66000,Tunai / Cash,Takeaway
FNB-20259885,2025-09-26 21:49:00,OUT-02,MNU-06,2,45000,24000,90000,18000,72000,24000,Kartu Kredit,Online Delivery Instant
FNB-20259886,2025-04-15 20:06:00,OUT-02,MNU-09,8,22000,10000,176000,0,176000,96000,QRIS / E-Wallet,Catering & Parcel
FNB-20259887,2025-06-11 15:38:00,OUT-04,MNU-09,1,22000,10000,22000,0,22000,12000,QRIS / E-Wallet,Takeaway
FNB-20259888,2025-07-25 21:55:00,OUT-01,MNU-07,1,24000,9000,24000,0,24000,15000,Tunai / Cash,Online Delivery Instant
FNB-20259889,2025-01-22 12:21:00,OUT-01,MNU-01,2,75000,42000,150000,0,150000,66000,Kartu Kredit,Online Delivery Instant
FNB-20259890,2025-06-26 15:41:00,OUT-04,MNU-09,4,22000,10000,88000,0,88000,48000,Kartu Kredit,Catering & Parcel
FNB-20259891,2025-09-21 10:20:00,OUT-04,MNU-09,4,22000,10000,88000,0,88000,48000,Kartu Kredit,Takeaway
FNB-20259892,2025-12-02 17:27:00,OUT-03,MNU-09,1,22000,10000,22000,2200,19800,9800,Tunai / Cash,Catering & Parcel
FNB-20259893,2025-09-12 09:50:00,OUT-04,MNU-01,2,75000,42000,150000,0,150000,66000,Kartu Kredit,Online Delivery Instant
FNB-20259894,2025-08-09 19:10:00,OUT-04,MNU-04,4,82000,45000,328000,32800,295200,115200,QRIS / E-Wallet,Catering & Parcel
FNB-20259895,2025-01-23 18:51:00,OUT-05,MNU-02,2,85000,48000,170000,0,170000,74000,Tunai / Cash,Catering & Parcel
FNB-20259896,2025-09-05 09:25:00,OUT-04,MNU-05,1,90000,52000,90000,4500,85500,33500,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259897,2025-03-18 13:08:00,OUT-04,MNU-08,1,28000,12000,28000,0,28000,16000,Kartu Kredit,Online Delivery Instant
FNB-20259898,2025-12-18 10:39:00,OUT-03,MNU-01,1,75000,42000,75000,0,75000,33000,Tunai / Cash,Takeaway
FNB-20259899,2025-11-23 07:52:00,OUT-03,MNU-10,2,55000,28000,110000,0,110000,54000,Kartu Kredit,Catering & Parcel
FNB-20259900,2025-03-12 19:16:00,OUT-01,MNU-08,1,28000,12000,28000,1400,26600,14600,Kartu Kredit,Dine In
FNB-20259901,2025-05-24 07:16:00,OUT-02,MNU-06,2,45000,24000,90000,0,90000,42000,QRIS / E-Wallet,Catering & Parcel
FNB-20259902,2025-06-04 13:36:00,OUT-02,MNU-04,1,82000,45000,82000,0,82000,37000,Kartu Kredit,Dine In
FNB-20259903,2025-10-11 07:32:00,OUT-03,MNU-07,2,24000,9000,48000,0,48000,30000,Kartu Kredit,Catering & Parcel
FNB-20259904,2025-05-11 20:14:00,OUT-05,MNU-02,2,85000,48000,170000,0,170000,74000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20259905,2025-10-25 14:53:00,OUT-04,MNU-04,1,82000,45000,82000,16400,65600,20600,Tunai / Cash,Online Delivery Instant
FNB-20259906,2025-05-30 13:33:00,OUT-01,MNU-03,2,68000,36000,136000,13600,122400,50400,Kartu Kredit,Online Delivery Instant
FNB-20259907,2025-07-25 14:52:00,OUT-02,MNU-05,3,90000,52000,270000,0,270000,114000,Kartu Kredit,Takeaway
FNB-20259908,2025-05-30 18:52:00,OUT-04,MNU-07,5,24000,9000,120000,12000,108000,63000,Kartu Kredit,Catering & Parcel
FNB-20259909,2025-03-11 21:31:00,OUT-05,MNU-01,4,75000,42000,300000,0,300000,132000,QRIS / E-Wallet,Online Delivery Instant
FNB-20259910,2025-05-12 12:40:00,OUT-01,MNU-07,2,24000,9000,48000,9600,38400,20400,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259911,2025-01-07 08:44:00,OUT-05,MNU-08,2,28000,12000,56000,2800,53200,29200,QRIS / E-Wallet,Dine In
FNB-20259912,2025-06-01 17:20:00,OUT-05,MNU-09,1,22000,10000,22000,0,22000,12000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259913,2025-07-17 15:01:00,OUT-03,MNU-09,2,22000,10000,44000,2200,41800,21800,Kartu Kredit,Takeaway
FNB-20259914,2025-04-23 11:12:00,OUT-02,MNU-10,1,55000,28000,55000,2750,52250,24250,QRIS / E-Wallet,Dine In
FNB-20259915,2025-12-27 20:52:00,OUT-03,MNU-09,1,22000,10000,22000,0,22000,12000,Tunai / Cash,Catering & Parcel
FNB-20259916,2025-09-20 17:16:00,OUT-01,MNU-06,2,45000,24000,90000,0,90000,42000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259917,2025-03-26 12:21:00,OUT-01,MNU-08,1,28000,12000,28000,1400,26600,14600,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20259918,2025-04-08 21:55:00,OUT-02,MNU-07,8,24000,9000,192000,28800,163200,91200,QRIS / E-Wallet,Catering & Parcel
FNB-20259919,2025-09-12 13:19:00,OUT-05,MNU-10,1,55000,28000,55000,5500,49500,21500,Tunai / Cash,Takeaway
FNB-20259920,2025-09-18 15:07:00,OUT-04,MNU-05,1,90000,52000,90000,9000,81000,29000,QRIS / E-Wallet,Dine In
FNB-20259921,2025-10-04 14:35:00,OUT-05,MNU-03,2,68000,36000,136000,0,136000,64000,Kartu Kredit,Online Delivery Instant
FNB-20259922,2025-11-06 16:27:00,OUT-05,MNU-08,1,28000,12000,28000,1400,26600,14600,QRIS / E-Wallet,Takeaway
FNB-20259923,2025-11-28 16:17:00,OUT-05,MNU-01,2,75000,42000,150000,0,150000,66000,QRIS / E-Wallet,Takeaway
FNB-20259924,2025-11-04 14:26:00,OUT-05,MNU-07,1,24000,9000,24000,1200,22800,13800,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259925,2025-10-23 14:22:00,OUT-01,MNU-04,2,82000,45000,164000,8200,155800,65800,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259926,2025-11-03 10:11:00,OUT-04,MNU-08,1,28000,12000,28000,0,28000,16000,Kartu Debit BSI / Mandiri,Dine In
FNB-20259927,2025-11-15 18:17:00,OUT-01,MNU-04,2,82000,45000,164000,0,164000,74000,Kartu Kredit,Online Delivery Instant
FNB-20259928,2025-04-27 11:08:00,OUT-05,MNU-01,2,75000,42000,150000,7500,142500,58500,QRIS / E-Wallet,Takeaway
FNB-20259929,2025-11-12 08:34:00,OUT-03,MNU-04,2,82000,45000,164000,16400,147600,57600,Kartu Kredit,Online Delivery Instant
FNB-20259930,2025-01-27 10:42:00,OUT-02,MNU-08,1,28000,12000,28000,0,28000,16000,Kartu Debit BSI / Mandiri,Dine In
FNB-20259931,2025-04-20 16:37:00,OUT-02,MNU-05,2,90000,52000,180000,0,180000,76000,Tunai / Cash,Takeaway
FNB-20259932,2025-11-08 21:24:00,OUT-01,MNU-01,3,75000,42000,225000,11250,213750,87750,QRIS / E-Wallet,Takeaway
FNB-20259933,2025-11-08 07:36:00,OUT-04,MNU-01,2,75000,42000,150000,0,150000,66000,Kartu Kredit,Online Delivery Instant
FNB-20259934,2025-07-26 14:09:00,OUT-04,MNU-07,2,24000,9000,48000,2400,45600,27600,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20259935,2025-09-28 17:19:00,OUT-01,MNU-06,1,45000,24000,45000,2250,42750,18750,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259936,2025-07-06 17:50:00,OUT-02,MNU-09,2,22000,10000,44000,0,44000,24000,QRIS / E-Wallet,Online Delivery Instant
FNB-20259937,2025-08-21 18:46:00,OUT-05,MNU-01,1,75000,42000,75000,3750,71250,29250,Kartu Kredit,Takeaway
FNB-20259938,2025-09-12 13:11:00,OUT-01,MNU-10,1,55000,28000,55000,2750,52250,24250,Tunai / Cash,Online Delivery Instant
FNB-20259939,2025-07-29 19:12:00,OUT-02,MNU-06,1,45000,24000,45000,0,45000,21000,Kartu Kredit,Catering & Parcel
FNB-20259940,2025-11-04 16:45:00,OUT-01,MNU-07,1,24000,9000,24000,1200,22800,13800,Kartu Kredit,Takeaway
FNB-20259941,2025-04-23 21:34:00,OUT-03,MNU-03,1,68000,36000,68000,13600,54400,18400,QRIS / E-Wallet,Catering & Parcel
FNB-20259942,2025-10-21 16:35:00,OUT-01,MNU-01,1,75000,42000,75000,3750,71250,29250,QRIS / E-Wallet,Dine In
FNB-20259943,2025-11-26 12:20:00,OUT-03,MNU-04,1,82000,45000,82000,0,82000,37000,Kartu Kredit,Dine In
FNB-20259944,2025-02-04 13:33:00,OUT-05,MNU-08,3,28000,12000,84000,0,84000,48000,QRIS / E-Wallet,Takeaway
FNB-20259945,2025-04-25 12:43:00,OUT-02,MNU-08,2,28000,12000,56000,8400,47600,23600,QRIS / E-Wallet,Catering & Parcel
FNB-20259946,2025-08-15 21:08:00,OUT-02,MNU-06,3,45000,24000,135000,0,135000,63000,Kartu Kredit,Takeaway
FNB-20259947,2025-01-15 14:30:00,OUT-04,MNU-08,1,28000,12000,28000,4200,23800,11800,Kartu Debit BSI / Mandiri,Takeaway
FNB-20259948,2025-04-05 12:45:00,OUT-05,MNU-03,1,68000,36000,68000,0,68000,32000,QRIS / E-Wallet,Takeaway
FNB-20259949,2025-10-19 07:16:00,OUT-01,MNU-04,8,82000,45000,656000,32800,623200,263200,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20259950,2025-02-06 11:59:00,OUT-02,MNU-08,1,28000,12000,28000,5600,22400,10400,QRIS / E-Wallet,Dine In
FNB-20259951,2025-08-05 09:07:00,OUT-02,MNU-10,2,55000,28000,110000,22000,88000,32000,Kartu Kredit,Dine In
FNB-20259952,2025-01-14 07:01:00,OUT-03,MNU-10,4,55000,28000,220000,0,220000,108000,Tunai / Cash,Catering & Parcel
FNB-20259953,2025-12-20 15:41:00,OUT-03,MNU-08,2,28000,12000,56000,2800,53200,29200,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259954,2025-03-23 07:12:00,OUT-01,MNU-01,1,75000,42000,75000,7500,67500,25500,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259955,2025-10-11 08:01:00,OUT-05,MNU-09,2,22000,10000,44000,0,44000,24000,Kartu Kredit,Takeaway
FNB-20259956,2025-02-04 11:43:00,OUT-02,MNU-06,1,45000,24000,45000,0,45000,21000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259957,2025-12-04 15:12:00,OUT-03,MNU-03,3,68000,36000,204000,0,204000,96000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259958,2025-09-02 09:12:00,OUT-01,MNU-07,2,24000,9000,48000,2400,45600,27600,Kartu Kredit,Catering & Parcel
FNB-20259959,2025-09-25 19:16:00,OUT-03,MNU-10,2,55000,28000,110000,11000,99000,43000,QRIS / E-Wallet,Catering & Parcel
FNB-20259960,2025-02-02 20:37:00,OUT-03,MNU-09,2,22000,10000,44000,0,44000,24000,Tunai / Cash,Dine In
FNB-20259961,2025-12-15 16:58:00,OUT-02,MNU-07,3,24000,9000,72000,0,72000,45000,QRIS / E-Wallet,Catering & Parcel
FNB-20259962,2025-01-26 14:48:00,OUT-04,MNU-07,1,24000,9000,24000,1200,22800,13800,Kartu Kredit,Takeaway
FNB-20259963,2025-08-11 12:10:00,OUT-05,MNU-08,2,28000,12000,56000,0,56000,32000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20259964,2025-10-28 16:15:00,OUT-03,MNU-08,4,28000,12000,112000,0,112000,64000,Tunai / Cash,Takeaway
FNB-20259965,2025-03-04 15:05:00,OUT-04,MNU-05,2,90000,52000,180000,0,180000,76000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20259966,2025-07-02 14:09:00,OUT-02,MNU-04,1,82000,45000,82000,0,82000,37000,Kartu Kredit,Online Delivery Instant
FNB-20259967,2025-04-06 09:12:00,OUT-02,MNU-06,1,45000,24000,45000,0,45000,21000,Kartu Debit BSI / Mandiri,Dine In
FNB-20259968,2025-06-22 10:33:00,OUT-01,MNU-02,1,85000,48000,85000,12750,72250,24250,Tunai / Cash,Takeaway
FNB-20259969,2025-10-15 08:43:00,OUT-02,MNU-07,1,24000,9000,24000,0,24000,15000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20259970,2025-05-24 09:54:00,OUT-05,MNU-10,2,55000,28000,110000,0,110000,54000,Kartu Kredit,Takeaway
FNB-20259971,2025-12-14 20:38:00,OUT-03,MNU-07,1,24000,9000,24000,2400,21600,12600,QRIS / E-Wallet,Dine In
FNB-20259972,2025-01-30 18:01:00,OUT-05,MNU-07,4,24000,9000,96000,9600,86400,50400,Tunai / Cash,Takeaway
FNB-20259973,2025-09-16 14:21:00,OUT-02,MNU-05,2,90000,52000,180000,9000,171000,67000,Tunai / Cash,Dine In
FNB-20259974,2025-03-25 12:45:00,OUT-03,MNU-05,1,90000,52000,90000,0,90000,38000,Tunai / Cash,Dine In
FNB-20259975,2025-10-16 20:56:00,OUT-04,MNU-03,2,68000,36000,136000,6800,129200,57200,QRIS / E-Wallet,Online Delivery Instant
FNB-20259976,2025-05-22 21:36:00,OUT-04,MNU-08,2,28000,12000,56000,0,56000,32000,QRIS / E-Wallet,Catering & Parcel
